date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:57:26	2145/2145	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Jul%202025%2008:57:25%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/home-06/award/award-3.png	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/home-06/award/award-3.png	(from https://html.aqlova.com/agntix-prv/agntix/about-me-light.html)
08:57:27	55296/55296	---M--	200	added ('OK')	application/msword	etag:%22d800-685d38d3-6981eb10e894aa88;;;%22	https://html.aqlova.com/agntix-prv/agntix/assets/img/cv/mycv.doc	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/cv/mycv.doc	(from https://html.aqlova.com/agntix-prv/agntix/about-me-light.html)
08:57:27	503/503	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Jul%202025%2008:57:26%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/about-us/about-us-4/about-us-4-shape-1.png	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/about-us/about-us-4/about-us-4-shape-1.png	(from https://html.aqlova.com/agntix-prv/agntix/about-us-light.html)
08:57:27	181935/181935	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Jul%202025%2008:57:26%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/about-us/about-us-4/about-us-4-bg.png	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/about-us/about-us-4/about-us-4-bg.png	(from https://html.aqlova.com/agntix-prv/agntix/about-us-light.html)
08:57:28	28206/28206	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:57:26%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/about-us/about-us-4/team/team-1.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/about-us/about-us-4/team/team-1.jpg	(from https://html.aqlova.com/agntix-prv/agntix/about-us-light.html)
08:57:28	19248/19248	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:57:27%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/about-us/about-us-4/team/team-2.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/about-us/about-us-4/team/team-2.jpg	(from https://html.aqlova.com/agntix-prv/agntix/about-us-light.html)
08:57:28	248027/248027	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:57:26%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/about-us/about-us-4/about-us-4-thumb-1.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/about-us/about-us-4/about-us-4-thumb-1.jpg	(from https://html.aqlova.com/agntix-prv/agntix/about-us-light.html)
08:57:28	18885/18885	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:57:27%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/about-us/about-us-4/team/team-3.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/about-us/about-us-4/team/team-3.jpg	(from https://html.aqlova.com/agntix-prv/agntix/about-us-light.html)
08:57:29	10909/10909	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:57:27%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/about-us/about-us-4/team/team-4.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/about-us/about-us-4/team/team-4.jpg	(from https://html.aqlova.com/agntix-prv/agntix/about-us-light.html)
08:57:29	17157/17157	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:57:27%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/about-us/about-us-4/team/team-5.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/about-us/about-us-4/team/team-5.jpg	(from https://html.aqlova.com/agntix-prv/agntix/about-us-light.html)
08:57:29	14948/14948	---M--	200	added ('OK')	image/webp	etag:%223a64-685d38d2-1da8d72e11907e4e;;;%22	https://html.aqlova.com/agntix-prv/agntix/assets/img/1.webp	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/1.webp	(from https://html.aqlova.com/agntix-prv/agntix/service-1-light.html)
08:57:30	43352/43352	---M--	200	added ('OK')	image/webp	etag:%22a958-685d38d2-23c50ec5a25957fd;;;%22	https://html.aqlova.com/agntix-prv/agntix/assets/img/2.webp	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/2.webp	(from https://html.aqlova.com/agntix-prv/agntix/service-1-light.html)
08:57:30	34904/34904	---M--	200	added ('OK')	image/webp	etag:%228858-685d38d2-45d405096e9fcfe1;;;%22	https://html.aqlova.com/agntix-prv/agntix/assets/img/3.webp	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/3.webp	(from https://html.aqlova.com/agntix-prv/agntix/service-1-light.html)
08:57:30	27800/27800	---M--	200	added ('OK')	image/webp	etag:%226c98-685d38d2-ad168ecebf2b942c;;;%22	https://html.aqlova.com/agntix-prv/agntix/assets/img/4.webp	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/4.webp	(from https://html.aqlova.com/agntix-prv/agntix/service-1-light.html)
08:57:30	22594/22594	---M--	200	added ('OK')	image/webp	etag:%225842-685d38d2-a7b2dc7413b98d3e;;;%22	https://html.aqlova.com/agntix-prv/agntix/assets/img/5.webp	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/5.webp	(from https://html.aqlova.com/agntix-prv/agntix/service-1-light.html)
08:57:30	30210/30210	---M--	200	added ('OK')	image/webp	etag:%227602-685d38d2-e6f29ee0cc2f41f;;;%22	https://html.aqlova.com/agntix-prv/agntix/assets/img/6.webp	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/6.webp	(from https://html.aqlova.com/agntix-prv/agntix/service-1-light.html)
08:57:31	7586/7586	---M--	200	added ('OK')	image/webp	etag:%221da2-685d38d2-53046cf3302b7b96;;;%22	https://html.aqlova.com/agntix-prv/agntix/assets/img/7.webp	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/7.webp	(from https://html.aqlova.com/agntix-prv/agntix/service-1-light.html)
08:57:31	34206/34206	---M--	200	added ('OK')	image/webp	etag:%22859e-685d38d2-bce83eb350523367;;;%22	https://html.aqlova.com/agntix-prv/agntix/assets/img/9.webp	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/9.webp	(from https://html.aqlova.com/agntix-prv/agntix/service-1-light.html)
08:57:31	19560/19560	---M--	200	added ('OK')	image/webp	etag:%224c68-685d38d2-87e843b7ae4d63bc;;;%22	https://html.aqlova.com/agntix-prv/agntix/assets/img/10.webp	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/10.webp	(from https://html.aqlova.com/agntix-prv/agntix/service-1-light.html)
08:57:31	26062/26062	---M--	200	added ('OK')	image/webp	etag:%2265ce-685d38d2-2f7b3517561c2b84;;;%22	https://html.aqlova.com/agntix-prv/agntix/assets/img/11.webp	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/11.webp	(from https://html.aqlova.com/agntix-prv/agntix/service-1-light.html)
08:57:32	6804/6804	---M--	200	added ('OK')	image/webp	etag:%221a94-685d38d2-bc7995dac71a315c;;;%22	https://html.aqlova.com/agntix-prv/agntix/assets/img/12.webp	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/12.webp	(from https://html.aqlova.com/agntix-prv/agntix/service-1-light.html)
08:57:32	27628/27628	---M--	200	added ('OK')	image/webp	etag:%226bec-685d38d2-37d34ba949b30c86;;;%22	https://html.aqlova.com/agntix-prv/agntix/assets/img/13.webp	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/13.webp	(from https://html.aqlova.com/agntix-prv/agntix/service-1-light.html)
08:57:32	25546/25546	---M--	200	added ('OK')	image/webp	etag:%2263ca-685d38d2-4f7bacb82e6b58b;;;%22	https://html.aqlova.com/agntix-prv/agntix/assets/img/14.webp	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/14.webp	(from https://html.aqlova.com/agntix-prv/agntix/service-1-light.html)
08:57:32	26878/26878	---M--	200	added ('OK')	image/webp	etag:%2268fe-685d38d2-7655b4866b7e8fe8;;;%22	https://html.aqlova.com/agntix-prv/agntix/assets/img/15.webp	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/15.webp	(from https://html.aqlova.com/agntix-prv/agntix/service-1-light.html)
08:57:32	21618/21618	---M--	200	added ('OK')	image/webp	etag:%225472-685d38d2-b07ed40e1af297a7;;;%22	https://html.aqlova.com/agntix-prv/agntix/assets/img/16.webp	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/16.webp	(from https://html.aqlova.com/agntix-prv/agntix/service-1-light.html)
08:57:33	17308/17308	---M--	200	added ('OK')	image/webp	etag:%22439c-685d38d2-101897c38b1831e6;;;%22	https://html.aqlova.com/agntix-prv/agntix/assets/img/17.webp	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/17.webp	(from https://html.aqlova.com/agntix-prv/agntix/service-1-light.html)
08:57:33	62310/62310	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:57:32%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/inner-service/service-3.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/inner-service/service-3.jpg	(from https://html.aqlova.com/agntix-prv/agntix/service-1-light.html)
08:57:33	64899/64899	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:57:32%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/inner-service/service-4.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/inner-service/service-4.jpg	(from https://html.aqlova.com/agntix-prv/agntix/service-1-light.html)
08:57:33	406332/406332	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:57:31%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/home-06/banner.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/home-06/banner.jpg	(from https://html.aqlova.com/agntix-prv/agntix/service-1-light.html)
08:57:34	34112/34112	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:57:32%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/inner-service/service-1.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/inner-service/service-1.jpg	(from https://html.aqlova.com/agntix-prv/agntix/service-1-light.html)
08:57:34	41216/41216	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:57:32%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/inner-service/service-2.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/inner-service/service-2.jpg	(from https://html.aqlova.com/agntix-prv/agntix/service-1-light.html)
08:57:34	31949/31949	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:57:32%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/inner-service/service-5.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/inner-service/service-5.jpg	(from https://html.aqlova.com/agntix-prv/agntix/service-1-light.html)
08:57:34	52152/52152	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:57:33%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/inner-service/service-6.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/inner-service/service-6.jpg	(from https://html.aqlova.com/agntix-prv/agntix/service-1-light.html)
08:57:34	24155/24155	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:57:33%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/inner-service/service-7.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/inner-service/service-7.jpg	(from https://html.aqlova.com/agntix-prv/agntix/service-1-light.html)
08:57:35	65229/65229	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:57:33%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/inner-service/service-8.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/inner-service/service-8.jpg	(from https://html.aqlova.com/agntix-prv/agntix/service-1-light.html)
08:57:35	95402/95402	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:57:33%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/service/service-details/service-details-banner.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/service/service-details/service-details-banner.jpg	(from https://html.aqlova.com/agntix-prv/agntix/service-details-2-light.html)
08:57:35	29662/29662	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:57:34%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/service/service-details/service-details-thumb-1.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/service/service-details/service-details-thumb-1.jpg	(from https://html.aqlova.com/agntix-prv/agntix/service-details-2-light.html)
08:57:36	60243/60243	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:57:34%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/service/service-details/service-details-thumb-2.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/service/service-details/service-details-thumb-2.jpg	(from https://html.aqlova.com/agntix-prv/agntix/service-details-2-light.html)
08:57:36	53166/53166	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:57:34%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/service/service-details/service-details-thumb-3.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/service/service-details/service-details-thumb-3.jpg	(from https://html.aqlova.com/agntix-prv/agntix/service-details-2-light.html)
08:57:36	22310/22310	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Jul%202025%2008:57:34%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/about-us/about-us-4/career-user.png	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/about-us/about-us-4/career-user.png	(from https://html.aqlova.com/agntix-prv/agntix/career-light.html)
08:57:36	23128/23128	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:57:35%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/career/career-slide-1.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/career/career-slide-1.jpg	(from https://html.aqlova.com/agntix-prv/agntix/career-light.html)
08:57:36	23101/23101	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:57:35%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/career/career-slide-2.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/career/career-slide-2.jpg	(from https://html.aqlova.com/agntix-prv/agntix/career-light.html)
08:57:37	36446/36446	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:57:35%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/career/career-slide-3.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/career/career-slide-3.jpg	(from https://html.aqlova.com/agntix-prv/agntix/career-light.html)
08:57:37	20514/20514	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:57:35%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/career/career-slide-4.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/career/career-slide-4.jpg	(from https://html.aqlova.com/agntix-prv/agntix/career-light.html)
08:57:37	18333/18333	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:57:35%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/career/career-slide-5.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/career/career-slide-5.jpg	(from https://html.aqlova.com/agntix-prv/agntix/career-light.html)
08:57:37	63945/63945	---M-Z	200	added ('OK')	text/html	etag:%22f9c9-685d38d5-2477403d15d8253b;gz%22	https://html.aqlova.com/agntix-prv/agntix/job-application-form.html	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/job-application-form.html	(from https://html.aqlova.com/agntix-prv/agntix/career-details-light.html)
08:57:38	48747/48747	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Jul%202025%2008:57:36%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/team/team-bg.png	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/team/team-bg.png	(from https://html.aqlova.com/agntix-prv/agntix/team-light.html)
08:57:38	528280/528280	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:57:36%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/team/team-thumb-1.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/team/team-thumb-1.jpg	(from https://html.aqlova.com/agntix-prv/agntix/team-light.html)
08:57:38	12541/12541	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:57:37%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/home-02/team/team-4.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/home-02/team/team-4.jpg	(from https://html.aqlova.com/agntix-prv/agntix/team-light.html)
08:57:39	33619/33619	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Jul%202025%2008:57:37%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/about-us/about-us-thumb-3.png	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/about-us/about-us-thumb-3.png	(from https://html.aqlova.com/agntix-prv/agntix/team-light.html)
08:57:39	38973/38973	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:57:37%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/about-us/about-us-thumb-2.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/about-us/about-us-thumb-2.jpg	(from https://html.aqlova.com/agntix-prv/agntix/team-light.html)
08:57:40	84563/84563	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Jul%202025%2008:57:38%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/about-us/about-us-thumb-4.png	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/about-us/about-us-thumb-4.png	(from https://html.aqlova.com/agntix-prv/agntix/team-light.html)
08:57:40	1205519/1205519	---M--	200	added ('OK')	video/mp4	etag:%2212650f-685d38d2-2b0142822c303fc;;;%22	https://html.aqlova.com/agntix-prv/agntix/assets/img/about-us/about-us-3.mp4	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/about-us/about-us-3.mp4	(from https://html.aqlova.com/agntix-prv/agntix/team-light.html)
08:57:40	87581/87581	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:57:38%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/about-us/about-us-thumb-1.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/about-us/about-us-thumb-1.jpg	(from https://html.aqlova.com/agntix-prv/agntix/team-light.html)
08:57:40	9741/9741	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Jul%202025%2008:57:38%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/team/team-shape-1.png	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/team/team-shape-1.png	(from https://html.aqlova.com/agntix-prv/agntix/team-light.html)
08:57:40	40621/40621	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:57:39%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/team/team-details.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/team/team-details.jpg	(from https://html.aqlova.com/agntix-prv/agntix/team-details-light.html)
08:57:41	28324/28324	---M-Z	200	added ('OK')	text/html	etag:%226ea4-685d38d5-50eb1696b4c6dff;gz%22	https://html.aqlova.com/agntix-prv/agntix/portfolio-coverflow-slider.html	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/portfolio-coverflow-slider.html	(from https://html.aqlova.com/agntix-prv/agntix/portfolio-webgl-showcase.html)
08:57:41	25238/25238	---M-Z	200	added ('OK')	text/html	etag:%226296-685d38d5-3a0c60a81b6b0bec;gz%22	https://html.aqlova.com/agntix-prv/agntix/portfolio-perspective-slider.html	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/portfolio-perspective-slider.html	(from https://html.aqlova.com/agntix-prv/agntix/portfolio-webgl-showcase.html)
08:57:41	6656/6656	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:57:40%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/webgl/1.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/webgl/1.jpg	(from https://html.aqlova.com/agntix-prv/agntix/portfolio-webgl-showcase.html)
08:57:42	70056/70056	---M-Z	200	added ('OK')	text/html	etag:%22111a8-685d38d5-6c68cd94176d0153;gz%22	https://html.aqlova.com/agntix-prv/agntix/portfolio-details-classic-stack.html	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/portfolio-details-classic-stack.html	(from https://html.aqlova.com/agntix-prv/agntix/portfolio-webgl-showcase.html)
08:57:42	93457/93457	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:57:40%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/webgl/webgl-1.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/webgl/webgl-1.jpg	(from https://html.aqlova.com/agntix-prv/agntix/portfolio-webgl-showcase.html)
08:57:42	118705/118705	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:57:41%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/webgl/webgl-2.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/webgl/webgl-2.jpg	(from https://html.aqlova.com/agntix-prv/agntix/portfolio-webgl-showcase.html)
08:57:42	91485/91485	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:57:41%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/webgl/webgl-3.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/webgl/webgl-3.jpg	(from https://html.aqlova.com/agntix-prv/agntix/portfolio-webgl-showcase.html)
08:57:43	56932/56932	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:57:41%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/webgl/webgl-4.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/webgl/webgl-4.jpg	(from https://html.aqlova.com/agntix-prv/agntix/portfolio-webgl-showcase.html)
08:57:43	105676/105676	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:57:41%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/webgl/webgl-5.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/webgl/webgl-5.jpg	(from https://html.aqlova.com/agntix-prv/agntix/portfolio-webgl-showcase.html)
08:57:43	146687/146687	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:57:42%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/webgl/webgl-6.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/webgl/webgl-6.jpg	(from https://html.aqlova.com/agntix-prv/agntix/portfolio-webgl-showcase.html)
08:57:44	32815/32815	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:57:42%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/project-slider-img/portfolio-slider-4/portfolio-1.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/project-slider-img/portfolio-slider-4/portfolio-1.jpg	(from https://html.aqlova.com/agntix-prv/agntix/portfolio-coverflow-slider-light.html)
08:57:44	60548/60548	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:57:42%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/project-slider-img/portfolio-slider-4/portfolio-2.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/project-slider-img/portfolio-slider-4/portfolio-2.jpg	(from https://html.aqlova.com/agntix-prv/agntix/portfolio-coverflow-slider-light.html)
08:57:44	25285/25285	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:57:42%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/project-slider-img/portfolio-slider-4/portfolio-3.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/project-slider-img/portfolio-slider-4/portfolio-3.jpg	(from https://html.aqlova.com/agntix-prv/agntix/portfolio-coverflow-slider-light.html)
08:57:44	31633/31633	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:57:43%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/project-slider-img/portfolio-slider-4/portfolio-4.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/project-slider-img/portfolio-slider-4/portfolio-4.jpg	(from https://html.aqlova.com/agntix-prv/agntix/portfolio-coverflow-slider-light.html)
08:57:44	30235/30235	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:57:43%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/project-slider-img/portfolio-slider-4/portfolio-5.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/project-slider-img/portfolio-slider-4/portfolio-5.jpg	(from https://html.aqlova.com/agntix-prv/agntix/portfolio-coverflow-slider-light.html)
